year_month,variable,value
2020-04,swimming,29
2020-05,swimming,54
2020-06,swimming,75
2020-07,swimming,68
2020-08,swimming,43
2020-09,swimming,28
2020-10,swimming,20
2020-11,swimming,17
2020-12,swimming,17
2021-01,swimming,21
2021-02,swimming,25
2021-03,swimming,32
2021-04,swimming,35
2021-05,swimming,47
2021-06,swimming,79
2021-07,swimming,82
2021-08,swimming,49
2021-09,swimming,27
2021-10,swimming,22
2020-03,table football,21
2020-04,table football,23
2020-05,table football,24
2020-06,table football,25
2020-07,table football,29
2020-08,table football,29
2020-09,table football,56
2020-10,table football,59
2020-11,table football,62
2020-12,table football,52
2021-01,table football,48
2021-02,table football,32
2021-03,table football,23
2021-04,table football,34
2021-05,table football,40
2021-06,table football,20
2021-07,table football,26
2021-08,table football,39
2021-09,table football,87
2021-10,table football,96
2020-03,table tennis,27
2020-04,table tennis,41
2020-05,table tennis,35
2020-06,table tennis,34
2020-07,table tennis,27
2020-08,table tennis,22
2020-09,table tennis,20
2020-10,table tennis,22
2020-11,table tennis,30
2020-12,table tennis,27
2021-01,table tennis,23
2021-02,table tennis,22
2021-03,table tennis,22
2021-04,table tennis,20
2021-05,table tennis,23
2021-06,table tennis,22
2021-07,table tennis,65
2021-08,table tennis,44
2021-09,table tennis,26
2021-10,table tennis,23
2020-03,taekwondo,40
2020-04,taekwondo,26
2020-05,taekwondo,30
2020-06,taekwondo,35
2020-07,taekwondo,35
2020-08,taekwondo,37
2020-09,taekwondo,44
2020-10,taekwondo,40
2020-11,taekwondo,33
2020-12,taekwondo,32
2021-01,taekwondo,39
2021-02,taekwondo,41
2021-03,taekwondo,49
2021-04,taekwondo,50
2021-05,taekwondo,51
2021-06,taekwondo,64
2021-07,taekwondo,81
2021-08,taekwondo,58
2021-09,taekwondo,54
2021-10,taekwondo,52
2020-03,tai chi,63
2020-04,tai chi,57
2020-05,tai chi,55
2020-06,tai chi,56
2020-07,tai chi,60
2020-08,tai chi,57
2020-09,tai chi,58
2020-10,tai chi,56
2020-11,tai chi,43
2020-12,tai chi,100
2021-01,tai chi,59
2021-02,tai chi,50
2021-03,tai chi,46
2021-04,tai chi,54
2021-05,tai chi,58
2021-06,tai chi,57
2021-07,tai chi,56
2021-08,tai chi,52
2021-09,tai chi,59
2021-10,tai chi,54
2020-03,talking,92
2020-04,talking,97
2020-05,talking,90
2020-06,talking,91
2020-07,talking,85
2020-08,talking,84
2020-09,talking,90
2020-10,talking,89
2020-11,talking,83
2020-12,talking,85
2021-01,talking,85
2021-02,talking,84
2021-03,talking,83
2021-04,talking,85
2021-05,talking,81
2021-06,talking,79
2021-07,talking,78
2021-08,talking,80
2021-09,talking,83
2021-10,talking,79
2020-03,tapestry,64
2020-04,tapestry,98
2020-05,tapestry,89
2020-06,tapestry,80
2020-07,tapestry,93
2020-08,tapestry,100
2020-09,tapestry,80
2020-10,tapestry,72
2020-11,tapestry,77
2020-12,tapestry,82
2021-01,tapestry,81
2021-02,tapestry,76
2021-03,tapestry,68
2021-04,tapestry,67
2021-05,tapestry,58
2021-06,tapestry,60
2021-07,tapestry,64
2021-08,tapestry,81
2021-09,tapestry,64
2021-10,tapestry,59
2020-03,tarot,75
2020-04,tarot,75
2020-05,tarot,78
2020-06,tarot,84
2020-07,tarot,92
2020-08,tarot,88
2020-09,tarot,84
2020-10,tarot,89
2020-11,tarot,86
2020-12,tarot,90
2021-01,tarot,95
2021-02,tarot,89
2021-03,tarot,86
2021-04,tarot,88
2021-05,tarot,87
2021-06,tarot,88
2021-07,tarot,92
2021-08,tarot,88
2021-09,tarot,100
2021-10,tarot,95
2020-03,tattooing,55
2020-04,tattooing,54
2020-05,tattooing,67
2020-06,tattooing,73
2020-07,tattooing,76
2020-08,tattooing,68
2020-09,tattooing,72
2020-10,tattooing,65
2020-11,tattooing,45
2020-12,tattooing,76
2021-01,tattooing,76
2021-02,tattooing,76
2021-03,tattooing,69
2021-04,tattooing,84
2021-05,tattooing,68
2021-06,tattooing,76
2021-07,tattooing,84
2021-08,tattooing,69
2021-09,tattooing,77
2021-10,tattooing,76
2020-03,taxidermy,37
2020-04,taxidermy,47
2020-05,taxidermy,42
2020-06,taxidermy,36
2020-07,taxidermy,42
2020-08,taxidermy,45
2020-09,taxidermy,52
2020-10,taxidermy,63
2020-11,taxidermy,96
2020-12,taxidermy,79
2021-01,taxidermy,62
2021-02,taxidermy,58
2021-03,taxidermy,45
2021-04,taxidermy,47
2021-05,taxidermy,41
2021-06,taxidermy,47
2021-07,taxidermy,46
2021-08,taxidermy,48
2021-09,taxidermy,52
2021-10,taxidermy,57
2020-03,television,46
2020-04,television,60
2020-05,television,44
2020-06,television,41
2020-07,television,42
2020-08,television,92
2020-09,television,49
2020-10,television,47
2020-11,television,46
2020-12,television,44
2021-01,television,44
2021-02,television,43
2021-03,television,42
2021-04,television,43
2021-05,television,40
2021-06,television,37
2021-07,television,39
2021-08,television,37
2021-09,television,42
2021-10,television,44
2020-03,tennis,31
2020-04,tennis,25
2020-05,tennis,33
2020-06,tennis,37
2020-07,tennis,39
2020-08,tennis,43
2020-09,tennis,73
2020-10,tennis,43
2020-11,tennis,34
2020-12,tennis,30
2021-01,tennis,30
2021-02,tennis,49
2021-03,tennis,44
2021-04,tennis,50
2021-05,tennis,50
2021-06,tennis,61
2021-07,tennis,64
2021-08,tennis,58
2021-09,tennis,96
2021-10,tennis,45
2020-03,tennis polo,28
2020-04,tennis polo,25
2020-05,tennis polo,69
2020-06,tennis polo,61
2020-07,tennis polo,58
2020-08,tennis polo,48
2020-09,tennis polo,50
2020-10,tennis polo,39
2020-11,tennis polo,35
2020-12,tennis polo,40
2021-01,tennis polo,34
2021-02,tennis polo,34
2021-03,tennis polo,39
2021-04,tennis polo,51
2021-05,tennis polo,55
2021-06,tennis polo,79
2021-07,tennis polo,75
2021-08,tennis polo,73
2021-09,tennis polo,84
2021-10,tennis polo,47
2020-03,tether car,23
2020-04,tether car,29
2020-05,tether car,55
2020-06,tether car,45
2020-07,tether car,46
2020-08,tether car,52
2020-09,tether car,89
2020-10,tether car,77
2020-11,tether car,58
2020-12,tether car,43
2021-01,tether car,34
2021-02,tether car,64
2021-03,tether car,68
2021-04,tether car,72
2021-05,tether car,80
2021-06,tether car,57
2021-07,tether car,80
2021-08,tether car,28
2021-09,tether car,48
2021-10,tether car,0
2020-03,thrifting,35
2020-04,thrifting,38
2020-05,thrifting,45
2020-06,thrifting,57
2020-07,thrifting,91
2020-08,thrifting,88
2020-09,thrifting,88
2020-10,thrifting,94
2020-11,thrifting,74
2020-12,thrifting,62
2021-01,thrifting,82
2021-02,thrifting,74
2021-03,thrifting,87
2021-04,thrifting,81
2021-05,thrifting,70
2021-06,thrifting,92
2021-07,thrifting,95
2021-08,thrifting,100
2021-09,thrifting,95
2021-10,thrifting,89
2020-03,topiary,41
2020-04,topiary,67
2020-05,topiary,100
2020-06,topiary,78
2020-07,topiary,70
2020-08,topiary,63
2020-09,topiary,80
2020-10,topiary,58
2020-11,topiary,54
2020-12,topiary,46
2021-01,topiary,57
2021-02,topiary,63
2021-03,topiary,83
2021-04,topiary,99
2021-05,topiary,95
2021-06,topiary,65
2021-07,topiary,65
2021-08,topiary,62
2021-09,topiary,63
2021-10,topiary,62
2020-03,tour skating,8
2020-04,tour skating,3
2020-05,tour skating,8
2020-06,tour skating,0
2020-07,tour skating,8
2020-08,tour skating,3
2020-09,tour skating,3
2020-10,tour skating,9
2020-11,tour skating,6
2020-12,tour skating,22
2021-01,tour skating,9
2021-02,tour skating,13
2021-03,tour skating,6
2021-04,tour skating,13
2021-05,tour skating,3
2021-06,tour skating,22
2021-07,tour skating,9
2021-08,tour skating,6
2021-09,tour skating,3
2021-10,tour skating,30
2020-03,tourism,67
2020-04,tourism,64
2020-05,tourism,72
2020-06,tourism,89
2020-07,tourism,82
2020-08,tourism,74
2020-09,tourism,74
2020-10,tourism,75
2020-11,tourism,63
2020-12,tourism,51
2021-01,tourism,57
2021-02,tourism,59
2021-03,tourism,75
2021-04,tourism,100
2021-05,tourism,89
2021-06,tourism,64
2021-07,tourism,47
2021-08,tourism,43
2021-09,tourism,45
2021-10,tourism,44
2020-03,trade fair,43
2020-04,trade fair,47
2020-05,trade fair,46
2020-06,trade fair,39
2020-07,trade fair,43
2020-08,trade fair,40
2020-09,trade fair,48
2020-10,trade fair,46
2020-11,trade fair,43
2020-12,trade fair,46
2021-01,trade fair,35
2021-02,trade fair,43
2021-03,trade fair,43
2021-04,trade fair,43
2021-05,trade fair,44
2021-06,trade fair,32
2021-07,trade fair,39
2021-08,trade fair,36
2021-09,trade fair,100
2021-10,trade fair,70
2020-03,trainspotting,10
2020-04,trainspotting,10
2020-05,trainspotting,11
2020-06,trainspotting,9
2020-07,trainspotting,8
2020-08,trainspotting,7
2020-09,trainspotting,7
2020-10,trainspotting,8
2020-11,trainspotting,9
2020-12,trainspotting,8
2021-01,trainspotting,8
2021-02,trainspotting,9
2021-03,trainspotting,10
2021-04,trainspotting,8
2021-05,trainspotting,10
2021-06,trainspotting,8
2021-07,trainspotting,11
2021-08,trainspotting,10
2021-09,trainspotting,8
2021-10,trainspotting,11
2020-03,trapshooting,53
2020-04,trapshooting,31
2020-05,trapshooting,27
2020-06,trapshooting,40
2020-07,trapshooting,27
2020-08,trapshooting,40
2020-09,trapshooting,49
2020-10,trapshooting,31
2020-11,trapshooting,19
2020-12,trapshooting,19
2021-01,trapshooting,26
2021-02,trapshooting,12
2021-03,trapshooting,39
2021-04,trapshooting,41
2021-05,trapshooting,38
2021-06,trapshooting,64
2021-07,trapshooting,49
2021-08,trapshooting,44
2021-09,trapshooting,6
2021-10,trapshooting,44
2020-03,travel,100
2020-04,travel,49
2020-05,travel,54
2020-06,travel,62
2020-07,travel,71
2020-08,travel,63
2020-09,travel,58
2020-10,travel,57
2020-11,travel,58
2020-12,travel,56
2021-01,travel,60
2021-02,travel,61
2021-03,travel,66
2021-04,travel,73
2021-05,travel,69
2021-06,travel,75
2021-07,travel,75
2021-08,travel,72
2021-09,travel,65
2021-10,travel,62
2020-03,triathlon,18
2020-04,triathlon,14
2020-05,triathlon,17
2020-06,triathlon,20
2020-07,triathlon,19
2020-08,triathlon,16
2020-09,triathlon,16
2020-10,triathlon,12
2020-11,triathlon,11
2020-12,triathlon,12
2021-01,triathlon,13
2021-02,triathlon,12
2021-03,triathlon,16
2021-04,triathlon,18
2021-05,triathlon,25
2021-06,triathlon,30
2021-07,triathlon,73
2021-08,triathlon,39
2021-09,triathlon,28
2021-10,triathlon,23
2020-03,ultimate frisbee,35
2020-04,ultimate frisbee,30
2020-05,ultimate frisbee,34
2020-06,ultimate frisbee,21
2020-07,ultimate frisbee,21
2020-08,ultimate frisbee,18
2020-09,ultimate frisbee,35
2020-10,ultimate frisbee,33
2020-11,ultimate frisbee,23
2020-12,ultimate frisbee,23
2021-01,ultimate frisbee,20
2021-02,ultimate frisbee,18
2021-03,ultimate frisbee,24
2021-04,ultimate frisbee,34
2021-05,ultimate frisbee,37
2021-06,ultimate frisbee,35
2021-07,ultimate frisbee,30
2021-08,ultimate frisbee,40
2021-09,ultimate frisbee,53
2021-10,ultimate frisbee,36
2020-03,upcycling,45
2020-04,upcycling,83
2020-05,upcycling,60
2020-06,upcycling,57
2020-07,upcycling,54
2020-08,upcycling,44
2020-09,upcycling,54
2020-10,upcycling,45
2020-11,upcycling,42
2020-12,upcycling,40
2021-01,upcycling,60
2021-02,upcycling,46
2021-03,upcycling,41
2021-04,upcycling,73
2021-05,upcycling,63
2021-06,upcycling,52
2021-07,upcycling,56
2021-08,upcycling,48
2021-09,upcycling,55
2021-10,upcycling,33
2020-03,urban exploration,46
2020-04,urban exploration,45
2020-05,urban exploration,31
2020-06,urban exploration,28
2020-07,urban exploration,39
2020-08,urban exploration,40
2020-09,urban exploration,64
2020-10,urban exploration,37
2020-11,urban exploration,37
2020-12,urban exploration,35
2021-01,urban exploration,31
2021-02,urban exploration,37
2021-03,urban exploration,28
2021-04,urban exploration,22
2021-05,urban exploration,40
2021-06,urban exploration,33
2021-07,urban exploration,33
2021-08,urban exploration,38
2021-09,urban exploration,41
2021-10,urban exploration,18
2020-03,vacation,47
2020-04,vacation,36
2020-05,vacation,55
2020-06,vacation,73
2020-07,vacation,65
2020-08,vacation,58
2020-09,vacation,47
2020-10,vacation,45
2020-11,vacation,51
2020-12,vacation,75
2021-01,vacation,57
2021-02,vacation,64
2021-03,vacation,73
2021-04,vacation,76
2021-05,vacation,78
2021-06,vacation,83
2021-07,vacation,79
2021-08,vacation,67
2021-09,vacation,60
2021-10,vacation,54
2020-03,vegetable farming,55
2020-04,vegetable farming,53
2020-05,vegetable farming,53
2020-06,vegetable farming,16
2020-07,vegetable farming,41
2020-08,vegetable farming,33
2020-09,vegetable farming,16
2020-10,vegetable farming,27
2020-11,vegetable farming,45
2020-12,vegetable farming,36
2021-01,vegetable farming,53
2021-02,vegetable farming,20
2021-03,vegetable farming,35
2021-04,vegetable farming,9
2021-05,vegetable farming,0
2021-06,vegetable farming,38
2021-07,vegetable farming,37
2021-08,vegetable farming,65
2021-09,vegetable farming,30
2021-10,vegetable farming,0
2020-03,vehicle restoration,41
2020-04,vehicle restoration,40
2020-05,vehicle restoration,39
2020-06,vehicle restoration,42
2020-07,vehicle restoration,37
2020-08,vehicle restoration,79
2020-09,vehicle restoration,24
2020-10,vehicle restoration,40
2020-11,vehicle restoration,47
2020-12,vehicle restoration,74
2021-01,vehicle restoration,46
2021-02,vehicle restoration,44
2021-03,vehicle restoration,78
2021-04,vehicle restoration,56
2021-05,vehicle restoration,48
2021-06,vehicle restoration,63
2021-07,vehicle restoration,42
2021-08,vehicle restoration,62
2021-09,vehicle restoration,44
2021-10,vehicle restoration,22
2020-03,video editing,67
2020-04,video editing,100
2020-05,video editing,93
2020-06,video editing,75
2020-07,video editing,73
2020-08,video editing,76
2020-09,video editing,71
2020-10,video editing,59
2020-11,video editing,60
2020-12,video editing,66
2021-01,video editing,62
2021-02,video editing,57
2021-03,video editing,54
2021-04,video editing,51
2021-05,video editing,54
2021-06,video editing,51
2021-07,video editing,50
2021-08,video editing,43
2021-09,video editing,48
2021-10,video editing,38
2020-03,video games,79
2020-04,video games,89
2020-05,video games,80
2020-06,video games,70
2020-07,video games,73
2020-08,video games,73
2020-09,video games,72
2020-10,video games,67
2020-11,video games,68
2020-12,video games,77
2021-01,video games,68
2021-02,video games,67
2021-03,video games,68
2021-04,video games,61
2021-05,video games,59
2021-06,video games,58
2021-07,video games,60
2021-08,video games,58
2021-09,video games,59
2021-10,video games,62
2020-03,videography,57
2020-04,videography,58
2020-05,videography,61
2020-06,videography,58
2020-07,videography,64
2020-08,videography,65
2020-09,videography,68
2020-10,videography,70
2020-11,videography,57
2020-12,videography,58
2021-01,videography,56
2021-02,videography,61
2021-03,videography,71
2021-04,videography,70
2021-05,videography,64
2021-06,videography,59
2021-07,videography,66
2021-08,videography,66
2021-09,videography,65
2021-10,videography,63
2020-03,vim,64
2020-04,vim,59
2020-05,vim,62
2020-06,vim,71
2020-07,vim,69
2020-08,vim,59
2020-09,vim,62
2020-10,vim,54
2020-11,vim,39
2020-12,vim,39
2021-01,vim,43
2021-02,vim,45
2021-03,vim,45
2021-04,vim,46
2021-05,vim,40
2021-06,vim,43
2021-07,vim,43
2021-08,vim,50
2021-09,vim,50
2021-10,vim,47
2020-03,volleyball,13
2020-04,volleyball,9
2020-05,volleyball,9
2020-06,volleyball,12
2020-07,volleyball,12
2020-08,volleyball,14
2020-09,volleyball,18
2020-10,volleyball,18
2020-11,volleyball,14
2020-12,volleyball,9
2021-01,volleyball,14
2021-02,volleyball,18
2021-03,volleyball,20
2021-04,volleyball,27
2021-05,volleyball,16
2021-06,volleyball,16
2021-07,volleyball,36
2021-08,volleyball,50
2021-09,volleyball,34
2021-10,volleyball,35
2020-03,volunteering,58
2020-04,volunteering,55
2020-05,volunteering,45
2020-06,volunteering,46
2020-07,volunteering,43
2020-08,volunteering,48
2020-09,volunteering,52
2020-10,volunteering,45
2020-11,volunteering,41
2020-12,volunteering,41
2021-01,volunteering,46
2021-02,volunteering,48
2021-03,volunteering,50
2021-04,volunteering,46
2021-05,volunteering,45
2021-06,volunteering,51
2021-07,volunteering,37
2021-08,volunteering,38
2021-09,volunteering,53
2021-10,volunteering,46
2020-03,vr gaming,45
2020-04,vr gaming,83
2020-05,vr gaming,77
2020-06,vr gaming,58
2020-07,vr gaming,66
2020-08,vr gaming,44
2020-09,vr gaming,52
2020-10,vr gaming,66
2020-11,vr gaming,85
2020-12,vr gaming,90
2021-01,vr gaming,56
2021-02,vr gaming,45
2021-03,vr gaming,56
2021-04,vr gaming,50
2021-05,vr gaming,36
2021-06,vr gaming,46
2021-07,vr gaming,48
2021-08,vr gaming,52
2021-09,vr gaming,46
2021-10,vr gaming,37
2020-03,walking,37
2020-04,walking,37
2020-05,walking,31
2020-06,walking,31
2020-07,walking,29
2020-08,walking,28
2020-09,walking,31
2020-10,walking,38
2020-11,walking,28
2020-12,walking,26
2021-01,walking,28
2021-02,walking,32
2021-03,walking,40
2021-04,walking,36
2021-05,walking,31
2021-06,walking,30
2021-07,walking,32
2021-08,walking,40
2021-09,walking,33
2021-10,walking,32
2020-03,wargaming,48
2020-04,wargaming,52
2020-05,wargaming,49
2020-06,wargaming,59
2020-07,wargaming,52
2020-08,wargaming,56
2020-09,wargaming,53
2020-10,wargaming,33
2020-11,wargaming,51
2020-12,wargaming,53
2021-01,wargaming,52
2021-02,wargaming,54
2021-03,wargaming,54
2021-04,wargaming,48
2021-05,wargaming,39
2021-06,wargaming,46
2021-07,wargaming,46
2021-08,wargaming,35
2021-09,wargaming,46
2021-10,wargaming,28
2020-03,watch making,21
2020-04,watch making,29
2020-05,watch making,26
2020-06,watch making,25
2020-07,watch making,23
2020-08,watch making,23
2020-09,watch making,24
2020-10,watch making,28
2020-11,watch making,20
2020-12,watch making,30
2021-01,watch making,31
2021-02,watch making,24
2021-03,watch making,28
2021-04,watch making,24
2021-05,watch making,17
2021-06,watch making,21
2021-07,watch making,26
2021-08,watch making,20
2021-09,watch making,21
2021-10,watch making,30
2020-03,water polo,7
2020-04,water polo,5
2020-05,water polo,5
2020-06,water polo,6
2020-07,water polo,6
2020-08,water polo,6
2020-09,water polo,6
2020-10,water polo,4
2020-11,water polo,5
2020-12,water polo,4
2021-01,water polo,4
2021-02,water polo,5
2021-03,water polo,8
2021-04,water polo,9
2021-05,water polo,10
2021-06,water polo,9
2021-07,water polo,55
2021-08,water polo,50
2021-09,water polo,12
2021-10,water polo,12
2020-03,water sports,36
2020-04,water sports,40
2020-05,water sports,64
2020-06,water sports,92
2020-07,water sports,100
2020-08,water sports,82
2020-09,water sports,58
2020-10,water sports,43
2020-11,water sports,33
2020-12,water sports,33
2021-01,water sports,34
2021-02,water sports,43
2021-03,water sports,49
2021-04,water sports,56
2021-05,water sports,70
2021-06,water sports,89
2021-07,water sports,86
2021-08,water sports,67
2021-09,water sports,50
2021-10,water sports,41
2020-03,wax sealing,49
2020-04,wax sealing,48
2020-05,wax sealing,56
2020-06,wax sealing,33
2020-07,wax sealing,57
2020-08,wax sealing,58
2020-09,wax sealing,63
2020-10,wax sealing,61
2020-11,wax sealing,80
2020-12,wax sealing,81
2021-01,wax sealing,100
2021-02,wax sealing,70
2021-03,wax sealing,73
2021-04,wax sealing,42
2021-05,wax sealing,55
2021-06,wax sealing,59
2021-07,wax sealing,58
2021-08,wax sealing,61
2021-09,wax sealing,59
2021-10,wax sealing,54
2020-03,waxing,57
2020-04,waxing,57
2020-05,waxing,74
2020-06,waxing,85
2020-07,waxing,77
2020-08,waxing,71
2020-09,waxing,69
2020-10,waxing,68
2020-11,waxing,62
2020-12,waxing,64
2021-01,waxing,73
2021-02,waxing,77
2021-03,waxing,88
2021-04,waxing,93
2021-05,waxing,95
2021-06,waxing,100
2021-07,waxing,100
2021-08,waxing,83
2021-09,waxing,77
2021-10,waxing,72
2020-03,weaving,62
2020-04,weaving,67
2020-05,weaving,100
2020-06,weaving,76
2020-07,weaving,67
2020-08,weaving,71
2020-09,weaving,86
2020-10,weaving,64
2020-11,weaving,64
2020-12,weaving,59
2021-01,weaving,58
2021-02,weaving,65
2021-03,weaving,55
2021-04,weaving,54
2021-05,weaving,52
2021-06,weaving,54
2021-07,weaving,58
2021-08,weaving,68
2021-09,weaving,77
2021-10,weaving,67
2020-03,web design,48
2020-04,web design,50
2020-05,web design,53
2020-06,web design,56
2020-07,web design,65
2020-08,web design,65
2020-09,web design,64
2020-10,web design,62
2020-11,web design,55
2020-12,web design,53
2021-01,web design,51
2021-02,web design,50
2021-03,web design,47
2021-04,web design,51
2021-05,web design,53
2021-06,web design,52
2021-07,web design,51
2021-08,web design,54
2021-09,web design,57
2021-10,web design,60
2020-03,weight training,56
2020-04,weight training,59
2020-05,weight training,62
2020-06,weight training,58
2020-07,weight training,60
2020-08,weight training,57
2020-09,weight training,57
2020-10,weight training,59
2020-11,weight training,56
2020-12,weight training,54
2021-01,weight training,64
2021-02,weight training,66
2021-03,weight training,63
2021-04,weight training,66
2021-05,weight training,63
2021-06,weight training,63
2021-07,weight training,63
2021-08,weight training,52
2021-09,weight training,55
2021-10,weight training,59
2020-03,weightlifting,35
2020-04,weightlifting,33
2020-05,weightlifting,30
2020-06,weightlifting,31
2020-07,weightlifting,30
2020-08,weightlifting,31
2020-09,weightlifting,33
2020-10,weightlifting,32
2020-11,weightlifting,33
2020-12,weightlifting,33
2021-01,weightlifting,35
2021-02,weightlifting,36
2021-03,weightlifting,38
2021-04,weightlifting,38
2021-05,weightlifting,35
2021-06,weightlifting,37
2021-07,weightlifting,72
2021-08,weightlifting,59
2021-09,weightlifting,34
2021-10,weightlifting,29
2020-03,welding,46
2020-04,welding,45
2020-05,welding,45
2020-06,welding,46
2020-07,welding,44
2020-08,welding,48
2020-09,welding,49
2020-10,welding,48
2020-11,welding,44
2020-12,welding,48
2021-01,welding,49
2021-02,welding,49
2021-03,welding,50
2021-04,welding,51
2021-05,welding,52
2021-06,welding,48
2021-07,welding,51
2021-08,welding,53
2021-09,welding,53
2021-10,welding,51
2020-03,whale watching,26
2020-04,whale watching,12
2020-05,whale watching,15
2020-06,whale watching,33
2020-07,whale watching,49
2020-08,whale watching,53
2020-09,whale watching,40
2020-10,whale watching,32
2020-11,whale watching,23
2020-12,whale watching,25
2021-01,whale watching,32
2021-02,whale watching,39
2021-03,whale watching,51
2021-04,whale watching,52
2021-05,whale watching,56
2021-06,whale watching,74
2021-07,whale watching,88
2021-08,whale watching,66
2021-09,whale watching,49
2021-10,whale watching,40
2020-03,whisky,62
2020-04,whisky,66
2020-05,whisky,66
2020-06,whisky,62
2020-07,whisky,64
2020-08,whisky,59
2020-09,whisky,63
2020-10,whisky,64
2020-11,whisky,75
2020-12,whisky,100
2021-01,whisky,73
2021-02,whisky,67
2021-03,whisky,68
2021-04,whisky,68
2021-05,whisky,68
2021-06,whisky,70
2021-07,whisky,74
2021-08,whisky,69
2021-09,whisky,68
2021-10,whisky,68
2020-03,whittling,53
2020-04,whittling,59
2020-05,whittling,69
2020-06,whittling,66
2020-07,whittling,43
2020-08,whittling,68
2020-09,whittling,60
2020-10,whittling,63
2020-11,whittling,70
2020-12,whittling,100
2021-01,whittling,53
2021-02,whittling,50
2021-03,whittling,44
2021-04,whittling,49
2021-05,whittling,32
2021-06,whittling,33
2021-07,whittling,42
2021-08,whittling,49
2021-09,whittling,36
2021-10,whittling,51
2020-03,wikipedia editing,56
2020-04,wikipedia editing,39
2020-05,wikipedia editing,54
2020-06,wikipedia editing,16
2020-07,wikipedia editing,51
2020-08,wikipedia editing,50
2020-09,wikipedia editing,8
2020-10,wikipedia editing,9
2020-11,wikipedia editing,18
2020-12,wikipedia editing,28
2021-01,wikipedia editing,45
2021-02,wikipedia editing,20
2021-03,wikipedia editing,36
2021-04,wikipedia editing,48
2021-05,wikipedia editing,28
2021-06,wikipedia editing,39
2021-07,wikipedia editing,0
2021-08,wikipedia editing,38
2021-09,wikipedia editing,10
2021-10,wikipedia editing,31
2020-03,wine tasting,45
2020-04,wine tasting,33
2020-05,wine tasting,42
2020-06,wine tasting,65
2020-07,wine tasting,65
2020-08,wine tasting,80
2020-09,wine tasting,77
2020-10,wine tasting,82
2020-11,wine tasting,66
2020-12,wine tasting,55
2021-01,wine tasting,55
2021-02,wine tasting,69
2021-03,wine tasting,73
2021-04,wine tasting,84
2021-05,wine tasting,93
2021-06,wine tasting,85
2021-07,wine tasting,90
2021-08,wine tasting,86
2021-09,wine tasting,91
2021-10,wine tasting,90
2020-03,winemaking,53
2020-04,winemaking,32
2020-05,winemaking,47
2020-06,winemaking,36
2020-07,winemaking,47
2020-08,winemaking,50
2020-09,winemaking,61
2020-10,winemaking,55
2020-11,winemaking,55
2020-12,winemaking,52
2021-01,winemaking,50
2021-02,winemaking,30
2021-03,winemaking,29
2021-04,winemaking,27
2021-05,winemaking,33
2021-06,winemaking,51
2021-07,winemaking,40
2021-08,winemaking,33
2021-09,winemaking,42
2021-10,winemaking,50
2020-03,witchcraft,64
2020-04,witchcraft,73
2020-05,witchcraft,80
2020-06,witchcraft,81
2020-07,witchcraft,100
2020-08,witchcraft,85
2020-09,witchcraft,96
2020-10,witchcraft,100
2020-11,witchcraft,86
2020-12,witchcraft,72
2021-01,witchcraft,73
2021-02,witchcraft,80
2021-03,witchcraft,67
2021-04,witchcraft,63
2021-05,witchcraft,69
2021-06,witchcraft,64
2021-07,witchcraft,68
2021-08,witchcraft,64
2021-09,witchcraft,73
2021-10,witchcraft,72
2020-03,wood carving,55
2020-04,wood carving,69
2020-05,wood carving,73
2020-06,wood carving,64
2020-07,wood carving,72
2020-08,wood carving,66
2020-09,wood carving,62
2020-10,wood carving,76
2020-11,wood carving,72
2020-12,wood carving,90
2021-01,wood carving,78
2021-02,wood carving,71
2021-03,wood carving,59
2021-04,wood carving,62
2021-05,wood carving,58
2021-06,wood carving,58
2021-07,wood carving,56
2021-08,wood carving,61
2021-09,wood carving,65
2021-10,wood carving,66
2020-03,woodworking,68
2020-04,woodworking,81
2020-05,woodworking,78
2020-06,woodworking,72
2020-07,woodworking,69
2020-08,woodworking,72
2020-09,woodworking,71
2020-10,woodworking,75
2020-11,woodworking,85
2020-12,woodworking,100
2021-01,woodworking,91
2021-02,woodworking,80
2021-03,woodworking,74
2021-04,woodworking,73
2021-05,woodworking,63
2021-06,woodworking,59
2021-07,woodworking,62
2021-08,woodworking,60
2021-09,woodworking,62
2021-10,woodworking,63
2020-03,word games,42
2020-04,word games,57
2020-05,word games,50
2020-06,word games,31
2020-07,word games,31
2020-08,word games,33
2020-09,word games,39
2020-10,word games,33
2020-11,word games,32
2020-12,word games,34
2021-01,word games,34
2021-02,word games,33
2021-03,word games,29
2021-04,word games,32
2021-05,word games,28
2021-06,word games,29
2021-07,word games,26
2021-08,word games,26
2021-09,word games,29
2021-10,word games,30
2020-03,word searches,62
2020-04,word searches,48
2020-05,word searches,34
2020-06,word searches,25
2020-07,word searches,27
2020-08,word searches,33
2020-09,word searches,36
2020-10,word searches,26
2020-11,word searches,27
2020-12,word searches,29
2021-01,word searches,30
2021-02,word searches,34
2021-03,word searches,28
2021-04,word searches,31
2021-05,word searches,26
2021-06,word searches,29
2021-07,word searches,27
2021-08,word searches,33
2021-09,word searches,33
2021-10,word searches,34
2020-03,worldbuilding,33
2020-04,worldbuilding,34
2020-05,worldbuilding,55
2020-06,worldbuilding,53
2020-07,worldbuilding,55
2020-08,worldbuilding,52
2020-09,worldbuilding,55
2020-10,worldbuilding,34
2020-11,worldbuilding,61
2020-12,worldbuilding,36
2021-01,worldbuilding,68
2021-02,worldbuilding,56
2021-03,worldbuilding,48
